,Unnamed: 0.1,Unnamed: 0,id,title,location,city,price,original_price,discount,m2,hab,floor,air,terrace,storage,elevator,garage,outside,wardrobes,pool,garden,satus,energy,co2,status
477,477,477,105585157,Dúplex en venta en plaza Square de Pedralbes,Pedralbes,Barcelona,3950000.0,3950000,0,546.0,5.0,Planta 4ª exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,,,
478,478,478,102051093,Piso en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,695000.0,695000,0,150.0,4.0,Planta 2ª exterior con ascensor,False,False,False,True,False,True,True,False,False,Buen estado,,,
479,479,479,105118247,Piso en venta en calle de Gelabert,Les Corts,Barcelona,259000.0,259000,0,80.0,2.0,Bajo interior sin ascensor,True,True,False,True,False,False,False,False,False,Buen estado,,,
480,480,480,105339966,Piso en venta en calle de González Tablas,Pedralbes,Barcelona,945000.0,945000,0,130.0,3.0,Planta 6ª exterior con ascensor,True,True,False,True,False,True,True,False,False,A reformar,,,
481,481,481,105305048,Piso en venta en Les Corts,Les Corts,Barcelona,290000.0,"
315000 €
",0,68.0,3.0,Planta 1ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,,
482,482,482,105459944,Piso en venta en paseo de Manuel Girona,Pedralbes,Barcelona,1200000.0,1200000,0,191.0,4.0,Planta 5ª exterior con ascensor,True,True,True,True,True,True,True,False,False,Buen estado,,,
483,483,483,104634731,Piso en venta en avenida de Josep Tarradellas,Les Corts,Barcelona,950000.0,950000,0,214.0,4.0,Planta 3ª exterior con ascensor,False,False,True,True,False,True,True,False,False,A reformar,,,
484,484,484,101850211,Piso en venta en calle de Berlín,Les Corts,Barcelona,650000.0,650000,0,117.0,4.0,Planta 6ª exterior con ascensor,False,True,False,True,False,True,True,False,False,A reformar,,,
485,485,485,105456425,Piso en venta en calle dels Lamote de Grignon,Pedralbes,Barcelona,1265000.0,1265000,0,184.0,3.0,Planta 5ª exterior con ascensor,True,True,False,True,True,True,True,False,False,Buen estado,,,
486,486,486,105686545,Piso en venta en Gran Via de Carles III,Les Corts,Barcelona,335000.0,335000,0,75.0,3.0,Bajo exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,,
487,487,487,105279312,Piso en venta en travesía de les Corts,Les Corts,Barcelona,445000.0,445000,0,68.0,2.0,Planta 1ª exterior con ascensor,True,True,True,True,False,True,True,False,False,Buen estado,,,
488,488,488,105849440, Casa o chalet independiente en venta en Pedralbes,Les Corts,Barcelona,10990000.0,10990000,0,1.4,8.0,,True,True,True,False,True,False,True,True,False,Buen estado,,,
489,489,489,100678099,Piso en venta en Gran Via de Carles III,Les Corts,Barcelona,335000.0,335000,0,71.0,3.0,Bajo con ascensor,False,False,False,True,False,False,False,False,False,Buen estado,,,
490,490,490,100850024,"Piso en venta en calle dels Cavallers, 19",Pedralbes,Barcelona,850000.0,850000,0,112.0,4.0,Planta 1ª exterior con ascensor,True,True,False,True,True,True,True,True,False,Buen estado,,,
491,491,491,101859091, Casa o chalet independiente en venta en Pedralbes,Les Corts,Barcelona,6340000.0,6340000,0,897.0,8.0,,True,True,False,False,True,False,True,True,False,Buen estado,,,
492,492,492,103263133,Piso en venta en calle del Capità Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,6.0,,False,False,False,True,False,False,False,False,False,Buen estado,,,
493,493,493,104731635,Piso en venta en Pedralbes,Les Corts,Barcelona,1550000.0,1550000,0,214.0,5.0,Planta 10ª exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,46,,
494,494,494,103371658,Piso en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,360000.0,360000,0,73.0,1.0,Planta 6ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,,
495,495,495,105808038,Piso en venta en calle del Capitán Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,3.0,Bajo exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,47,,
496,496,496,98247675,Piso en venta en Pedralbes,Les Corts,Barcelona,2300000.0,2300000,0,340.0,4.0,Planta 4ª exterior con ascensor,True,True,False,True,True,True,True,True,False,Buen estado,,,
497,497,497,104566134,Piso en venta en calle del Comte de Güell,La Maternitat i Sant Ramon,Barcelona,330000.0,330000,0,86.0,2.0,Planta 5ª exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,,,
498,498,498,86871582,Piso en venta en Pedralbes,Les Corts,Barcelona,2370000.0,2370000,0,320.0,5.0,Planta 1ª exterior con ascensor,True,True,True,True,True,True,True,False,False,Buen estado,,,
499,499,499,104012976,Piso en venta en calle del Capità Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,6.0,,False,False,False,True,False,False,False,False,False,Buen estado,,,
500,500,500,103628289,Piso en venta en calle del Capitán Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,3.0,,False,False,False,True,False,True,True,False,False,Buen estado,41,,
501,501,501,105087211,Piso en venta en calle del Taquígraf Serra,Les Corts,Barcelona,430000.0,430000,0,92.0,4.0,Planta 1ª exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,,136,
502,502,502,105751888,Piso en venta en calle del Marquès de Sentmenat,Les Corts,Barcelona,349000.0,349000,0,90.0,4.0,Planta 1ª exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,,
503,503,503,103775048,Piso en venta en travesía de les Corts,La Maternitat i Sant Ramon,Barcelona,450000.0,450000,0,115.0,3.0,Planta 1ª exterior con ascensor,False,True,False,True,True,True,True,False,False,A reformar,,,
504,504,504,105655318,Piso en venta en calle del Capità Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,6.0,,False,False,False,True,False,False,False,False,False,Buen estado,,,
505,505,505,102640652, Casa o chalet independiente en venta en calle de l'Abadessa Olzet,Pedralbes,Barcelona,1600000.0,1600000,0,276.0,4.0,,True,True,True,False,True,False,False,False,False,A reformar,,,
506,506,506,103607756,Piso en venta en calle del Capitán Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,3.0,,False,True,False,True,True,True,True,False,False,Buen estado,47,,
507,507,507,105853570,Piso en venta en calle de Loreto,Les Corts,Barcelona,559000.0,559000,0,119.0,3.0,Planta 5ª exterior con ascensor,False,False,False,True,False,True,True,False,False,A reformar,,,
508,508,508,103628289,Piso en venta en calle del Capitán Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,3.0,,False,False,False,True,False,True,True,False,False,Buen estado,41,,
509,509,509,93403556,"Piso en venta en calle de Sabino Arana, 20",La Maternitat i Sant Ramon,Barcelona,840000.0,840000,0,150.0,4.0,Planta 11ª exterior con ascensor,True,False,False,True,True,True,True,False,False,Buen estado,,,
510,510,510,105913253,Piso en venta en Passatge de Jaume Roig,La Maternitat i Sant Ramon,Barcelona,424883.0,424883,0,128.0,5.0,Bajo exterior sin ascensor,False,True,False,True,False,True,True,False,False,Buen estado,,,
511,511,511,100848539,"Piso en venta en Comandante Benitez, 28",La Maternitat i Sant Ramon,Barcelona,375000.0,"
380000 €
",0,80.0,3.0,Planta 5ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
512,512,512,105128696,Piso en venta en calle dels Cavallers,Pedralbes,Barcelona,2500000.0,2500000,0,297.0,4.0,Planta 1ª exterior con ascensor,True,True,False,True,True,True,True,True,False,Buen estado,,,
513,513,513,104265624,Piso en venta en Pedralbes,Les Corts,Barcelona,1140000.0,1140000,0,191.0,2.0,Planta 1ª exterior con ascensor,True,True,True,True,False,True,True,True,False,Buen estado,,,
514,514,514,103850599,Piso en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,365000.0,365000,0,77.0,2.0,Planta 3ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,,
515,515,515,105545270,Piso en venta en calle del Capitán Arenas,Pedralbes,Barcelona,795000.0,795000,0,154.0,3.0,Bajo exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,47,,
516,516,516,105535353,Piso en venta en calle de Poblet,La Maternitat i Sant Ramon,Barcelona,335000.0,335000,0,93.0,3.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,False,False,False,Buen estado,,,
517,517,517,105179077,Piso en venta en avenida de Madrid,Les Corts,Barcelona,355000.0,355000,0,70.0,3.0,Planta 8ª interior con ascensor,True,False,False,True,False,False,False,False,False,Buen estado,,,
518,518,518,103761019," Casa o chalet independiente en venta en avenida Mare de Déu de Lorda, 22",Pedralbes,Barcelona,1600000.0,1600000,0,214.0,6.0,,True,True,False,False,True,False,True,True,False,Buen estado,,,
519,519,519,103293429,Piso en venta en calle Pintor Ribalta,La Maternitat i Sant Ramon,Barcelona,269000.0,269000,0,77.0,2.0,Bajo exterior sin ascensor,False,False,False,True,False,True,False,False,False,A reformar,173,31,
520,520,520,96968720,Piso en venta en calle de Nicaragua,Les Corts,Barcelona,590000.0,590000,0,105.0,4.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,,
521,521,521,104416981,Piso en venta en Pedralbes,Les Corts,Barcelona,795000.0,795000,0,154.0,3.0,Planta 1ª exterior con ascensor,False,True,False,True,False,True,True,False,False,Buen estado,47,,
522,522,522,105900379,Piso en venta en calle Pintor Ribalta,La Maternitat i Sant Ramon,Barcelona,269000.0,269000,0,78.0,3.0,Bajo exterior con ascensor,False,False,False,True,False,True,False,False,False,Buen estado,173,31,
523,523,523,105481601,Ático en venta en Les Corts,Les Corts,Barcelona,636000.0,636000,0,106.0,3.0,Planta 7ª interior con ascensor,True,False,False,True,True,False,True,False,False,Buen estado,,,
524,524,524,105481479,Ático en venta en Les Corts,Les Corts,Barcelona,590000.0,590000,0,98.0,2.0,Planta 7ª interior con ascensor,True,False,False,True,True,False,True,False,False,Buen estado,,,
525,525,525,105636020,Piso en venta en travesía de les Corts,Les Corts,Barcelona,487000.0,487000,0,92.0,3.0,Planta 4ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,120,,
526,526,526,105870484,Piso en venta en carretera de Collblanc,La Maternitat i Sant Ramon,Barcelona,227000.0,227000,0,75.0,2.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,False,False,False,Buen estado,,,
527,527,527,105470441,Piso en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,518000.0,518000,0,99.0,3.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
528,528,528,102925393,Piso en venta en calle del Doctor Ferran,Pedralbes,Barcelona,1265000.0,1265000,0,205.0,4.0,Planta 3ª exterior con ascensor,True,True,True,True,True,True,True,True,False,Buen estado,,,
529,529,529,96693574, Casa o chalet independiente en venta en Pedralbes,Les Corts,Barcelona,5500000.0,5500000,0,981.0,10.0,,False,True,True,False,True,False,True,True,False,Buen estado,,,
530,530,530,98683965,Piso en venta en Passatge de Jordi Ferran,La Maternitat i Sant Ramon,Barcelona,305900.0,305900,0,93.0,2.0,Planta 2ª exterior sin ascensor,False,False,False,True,False,True,True,False,False,Buen estado,,,
531,531,531,105601467,Piso en venta en calle de Joan Güell,Les Corts,Barcelona,290000.0,290000,0,78.0,3.0,Planta 3ª con ascensor,False,False,False,True,False,False,False,False,False,Buen estado,,,
532,532,532,104952717, Casa o chalet independiente en venta en Pedralbes,Les Corts,Barcelona,6340000.0,6340000,0,897.0,8.0,,True,False,False,False,True,False,True,True,False,Buen estado,,,
533,533,533,99494218, Casa o chalet en venta en Pedralbes,Les Corts,Barcelona,3900000.0,3900000,0,1.656,3.0,,True,False,False,False,False,False,False,False,False,Buen estado,,,
534,534,534,97245681,Piso en venta en Les Corts,Les Corts,Barcelona,550000.0,550000,0,110.0,3.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,148,31,
535,535,535,104661745,Piso en venta en Pedralbes,Les Corts,Barcelona,1350000.0,1350000,0,175.0,4.0,Planta 7ª exterior con ascensor,False,True,True,True,True,True,True,True,False,Buen estado,114,24,
536,536,536,104293372,Piso en venta en avenida de Sarrià,Les Corts,Barcelona,629000.0,629000,0,115.0,3.0,Planta 2ª exterior con ascensor,True,False,True,True,False,True,False,False,False,Buen estado,,,
537,537,537,105625905,Piso en venta en Pedralbes,Les Corts,Barcelona,2700000.0,2700000,0,579.0,4.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
538,538,538,105462074,Piso en venta en Les Corts,Les Corts,Barcelona,2695000.0,2695000,0,280.0,5.0,Planta 8ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,,,
539,539,539,105324671,Piso en venta en Les Corts,Les Corts,Barcelona,1107000.0,1107000,0,180.0,4.0,Planta 3ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
540,540,540,104993246,"Piso en venta en calle de Joan Güell, 222",Les Corts,Barcelona,445000.0,445000,0,76.0,2.0,Planta 4ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,,,
541,541,541,105496226,Piso en venta en avenida de Sarrià,Les Corts,Barcelona,1000000.0,1000000,0,171.0,4.0,Planta 5ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
542,542,542,99455041,"Piso en venta en Gran Via de Carles III, 41",La Maternitat i Sant Ramon,Barcelona,310000.0,310000,0,116.0,4.0,Planta 10ª exterior con ascensor,False,True,False,True,False,True,True,False,False,A reformar,,,
543,543,543,105049232,Estudio en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,155000.0,155000,0,110.0,,Bajo exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,,,
544,544,544,99818544, Finca rústica en venta en Pedralbes,Les Corts,Barcelona,6300000.0,6300000,0,900.0,6.0,,True,True,False,False,False,False,True,True,False,Buen estado,,,
545,545,545,104277543,"Piso en venta en calle de Sants, 388",La Maternitat i Sant Ramon,Barcelona,800000.0,800000,0,100.0,4.0,Planta 2ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
546,546,546,105604956,"Piso en venta en Passatge de Xile, 8",La Maternitat i Sant Ramon,Barcelona,220000.0,220000,0,82.0,1.0,Bajo interior sin ascensor,True,True,True,True,False,False,False,False,False,Buen estado,,,
547,547,547,89798748,"Piso en venta en calle de Berlín, 51",Les Corts,Barcelona,570000.0,570000,0,104.0,4.0,Planta 5ª exterior con ascensor,True,True,False,True,False,True,True,False,False,Buen estado,,,
548,548,548,103194119,"Piso en venta en calle Galileo, 262 --264",Les Corts,Barcelona,205000.0,205000,0,66.0,1.0,,False,True,False,True,False,True,False,False,False,Buen estado,,,
549,549,549,105882116,Piso en venta en calle de Poblet,La Maternitat i Sant Ramon,Barcelona,335000.0,335000,0,99.0,3.0,,False,True,False,True,False,False,False,False,False,Buen estado,,,
550,550,550,104501801,Piso en venta en Les Corts,Les Corts,Barcelona,375000.0,375000,0,86.0,3.0,Planta 2ª exterior con ascensor,False,True,False,True,False,True,True,False,False,Buen estado,137,37,
551,551,551,100480244,Piso en venta en Les Corts,Les Corts,Barcelona,630000.0,630000,0,154.0,4.0,Planta 5ª exterior con ascensor,False,False,True,True,False,True,True,False,False,A reformar,,,
552,552,552,96713898,Ático en venta en avenida de Madrid,La Maternitat i Sant Ramon,Barcelona,380000.0,380000,0,79.0,4.0,Planta 10ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,120,120,
553,553,553,105921266,"Piso en venta en Gran Via de Carles III, 21",Les Corts,Barcelona,550000.0,550000,0,100.0,4.0,Planta 6ª exterior con ascensor,True,False,False,True,True,True,False,False,False,Buen estado,,,
554,554,554,105084059,Ático en venta en calle Caravel·la La Pinta,Les Corts,Barcelona,2500000.0,2500000,0,270.0,4.0,Planta 7ª exterior con ascensor,True,True,False,True,True,True,True,False,False,Buen estado,,,
555,555,555,105203548,Piso en venta en Les Corts,Les Corts,Barcelona,530000.0,530000,0,60.0,1.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,False,False,False,Buen estado,,,
556,556,556,27636226,"Piso en venta en calle de Nicaragua, 140",Les Corts,Barcelona,550000.0,550000,0,110.0,4.0,Planta 1ª exterior con ascensor,True,False,False,True,False,True,True,False,False,Buen estado,,,
557,557,557,105307502,Piso en venta en La Maternitat i Sant Ramon,Les Corts,Barcelona,25000.0,25000,0,85.0,4.0,Bajo exterior con ascensor,True,True,True,True,False,True,False,False,False,Buen estado,,,
558,558,558,102010109,Piso en venta en calle del Cardenal Reig,La Maternitat i Sant Ramon,Barcelona,256000.0,256000,0,65.0,3.0,Bajo exterior con ascensor,False,True,False,True,False,True,False,False,False,Buen estado,,,
559,559,559,104249232,Piso en venta en Pedralbes,Les Corts,Barcelona,850000.0,850000,0,112.0,4.0,Planta 1ª exterior con ascensor,True,True,False,True,False,True,False,True,False,Buen estado,117,,
560,560,560,105271406,Piso en venta en Les Corts,Les Corts,Barcelona,1000000.0,1000000,0,175.0,4.0,Planta 3ª exterior con ascensor,True,True,True,True,False,True,False,False,False,Buen estado,,,
561,561,561,105173695, Chalet adosado en venta en Pedralbes,Les Corts,Barcelona,1450000.0,1450000,0,230.0,5.0,,True,True,False,False,False,False,False,False,False,Buen estado,,,
562,562,562,105736022, Casa o chalet independiente en venta en Pedralbes,Les Corts,Barcelona,14420000.0,14420000,0,1.2,10.0,,False,True,False,False,True,False,False,True,False,Buen estado,,,
563,563,563,99988865,Piso en venta en Les Corts,Les Corts,Barcelona,500000.0,500000,0,100.0,1.0,Planta 5ª interior sin ascensor,False,False,False,True,False,False,False,False,False,Buen estado,,,
